16-Sep-2012 14:24:11	makedictfromtab:	inputFiles/newspapers20081121to20090131_0001-0499.tab(101)	empty metadata field #	9
16-Sep-2012 14:24:11	makedictfromtab:	inputFiles/newspapers20081121to20090131_0001-0499.tab(102)	empty metadata field #	9
16-Sep-2012 14:24:11	makedictfromtab:	inputFiles/newspapers20081121to20090131_0001-0499.tab(103)	empty metadata field #	9
16-Sep-2012 14:24:12	makedictfromtab:	inputFiles/newspapers20081121to20090131_0001-0499.tab(104)	empty metadata field #	9
16-Sep-2012 14:24:12	makedictfromtab:	inputFiles/newspapers20081121to20090131_0001-0499.tab(105)	empty metadata field #	9
16-Sep-2012 14:24:12	makedictfromtab:	inputFiles/newspapers20081121to20090131_0001-0499.tab(106)	empty metadata field #	9
16-Sep-2012 14:24:12	makedictfromtab:	inputFiles/newspapers20081121to20090131_0001-0499.tab(108)	empty metadata field #	5	9
16-Sep-2012 14:24:12	makedictfromtab:	inputFiles/newspapers20081121to20090131_0001-0499.tab(109)	empty metadata field #	9
16-Sep-2012 14:24:12	makedictfromtab:	inputFiles/newspapers20081121to20090131_0001-0499.tab(110)	empty metadata field #	9
16-Sep-2012 14:24:12	makedictfromtab:	inputFiles/newspapers20081121to20090131_0001-0499.tab(111)	empty metadata field #	9
16-Sep-2012 14:24:12	makedictfromtab:	inputFiles/newspapers20081121to20090131_0001-0499.tab(112)	empty metadata field #	9
16-Sep-2012 14:24:12	makedictfromtab:	inputFiles/newspapers20081121to20090131_0001-0499.tab(113)	empty metadata field #	9
16-Sep-2012 14:24:12	makedictfromtab:	inputFiles/newspapers20081121to20090131_0001-0499.tab(114)	empty metadata field #	9
16-Sep-2012 14:24:12	makedictfromtab:	inputFiles/newspapers20081121to20090131_0001-0499.tab(115)	empty metadata field #	9
16-Sep-2012 14:24:12	makedictfromtab:	inputFiles/newspapers20081121to20090131_0001-0499.tab(116)	empty metadata field #	9
16-Sep-2012 14:24:13	makedictfromtab:	inputFiles/newspapers20081121to20090131_0001-0499.tab(117)	empty metadata field #	9
16-Sep-2012 14:24:13	makedictfromtab:	inputFiles/newspapers20081121to20090131_0001-0499.tab(118)	empty metadata field #	9
16-Sep-2012 14:24:13	makedictfromtab:	inputFiles/newspapers20081121to20090131_0001-0499.tab(119)	empty metadata field #	5	9
16-Sep-2012 14:24:13	makedictfromtab:	inputFiles/newspapers20081121to20090131_0001-0499.tab(120)	empty metadata field #	9
16-Sep-2012 14:24:13	makedictfromtab:	inputFiles/newspapers20081121to20090131_0001-0499.tab(121)	empty metadata field #	9
16-Sep-2012 14:24:13	makedictfromtab:	inputFiles/newspapers20081121to20090131_0001-0499.tab(122)	empty metadata field #	9
16-Sep-2012 14:24:13	makedictfromtab:	inputFiles/newspapers20081121to20090131_0001-0499.tab(123)	empty metadata field #	9
16-Sep-2012 14:24:13	makedictfromtab:	inputFiles/newspapers20081121to20090131_0001-0499.tab(124)	empty metadata field #	9
16-Sep-2012 14:24:13	makedictfromtab:	inputFiles/newspapers20081121to20090131_0001-0499.tab(125)	empty metadata field #	9
16-Sep-2012 14:24:13	makedictfromtab:	inputFiles/newspapers20081121to20090131_0001-0499.tab(126)	empty metadata field #	9
16-Sep-2012 14:24:13	makedictfromtab:	inputFiles/newspapers20081121to20090131_0001-0499.tab(127)	empty metadata field #	9
16-Sep-2012 14:24:14	makedictfromtab:	inputFiles/newspapers20081121to20090131_0001-0499.tab(129)	empty metadata field #	9
16-Sep-2012 14:24:14	makedictfromtab:	inputFiles/newspapers20081121to20090131_0001-0499.tab(130)	empty metadata field #	9
16-Sep-2012 14:24:14	makedictfromtab:	inputFiles/newspapers20081121to20090131_0001-0499.tab(132)	empty metadata field #	9
16-Sep-2012 14:24:14	makedictfromtab:	inputFiles/newspapers20081121to20090131_0001-0499.tab(133)	empty metadata field #	9
16-Sep-2012 14:24:14	makedictfromtab:	inputFiles/newspapers20081121to20090131_0001-0499.tab(134)	empty metadata field #	9
16-Sep-2012 14:24:14	makedictfromtab:	inputFiles/newspapers20081121to20090131_0001-0499.tab(135)	empty metadata field #	9
16-Sep-2012 14:24:14	makedictfromtab:	inputFiles/newspapers20081121to20090131_0001-0499.tab(136)	empty metadata field #	9
16-Sep-2012 14:24:14	makedictfromtab:	inputFiles/newspapers20081121to20090131_0001-0499.tab(137)	empty metadata field #	9
16-Sep-2012 14:24:14	makedictfromtab:	inputFiles/newspapers20081121to20090131_0001-0499.tab(138)	empty metadata field #	5	9
16-Sep-2012 14:24:14	makedictfromtab:	inputFiles/newspapers20081121to20090131_0001-0499.tab(139)	empty metadata field #	9
16-Sep-2012 14:24:14	makedictfromtab:	inputFiles/newspapers20081121to20090131_0001-0499.tab(140)	empty metadata field #	9
